김천과학대학,,,,NNP,지명,T,대학교,*,*,*,*,*
김천대학,,,,NNP,지명,T,대학교,*,*,*,*,*
김포대학,,,,NNP,지명,T,대학교,*,*,*,*,*
나사렛대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
나주대학,,,,NNP,지명,T,대학교,*,*,*,*,*
남서울대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
남해전문대학,,,,NNP,지명,T,대학교,*,*,*,*,*
농협대학,,,,NNP,지명,T,대학교,*,*,*,*,*
단국대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
대경대학,,,,NNP,지명,T,대학교,*,*,*,*,*
대구과학대학,,,,NNP,지명,T,대학교,*,*,*,*,*
대구교육대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
대구기능대학,,,,NNP,지명,T,대학교,*,*,*,*,*
대구대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
대구보건대학,,,,NNP,지명,T,대학교,*,*,*,*,*
대구카톨릭대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
대덕대학,,,,NNP,지명,T,대학교,*,*,*,*,*
대림대학,,,,NNP,지명,T,대학교,*,*,*,*,*
대불대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
대신대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
대원과학대학,,,,NNP,지명,T,대학교,*,*,*,*,*
대전대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
대전보건대학,,,,NNP,지명,T,대학교,*,*,*,*,*
대진대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
대천대학,,,,NNP,지명,T,대학교,*,*,*,*,*
덕성여자대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
동강대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동국대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
동남보건대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동덕여자대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
동명대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동명정보대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
동부산대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동서대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
동서울대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동신대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
동아대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
동아인재대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동양공업전문대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동양대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
동우대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동원대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동의공업대학,,,,NNP,지명,T,대학교,*,*,*,*,*
동의대학교,,,,NNP,지명,T,대학교,*,*,*,*,*
동주대학,,,,NNP,지명,T,대학교,*,*,*,*,*
